"product_name","description","initial_price","final_price","currency","in_stock","color","size","reviews_count","country_code","domain","image_count","model_number","product_id","rating","root_category","category","brand","discount_rate"
"1pc Unicorn Pen Case + 1 Random Eraser, Cartoon EVA Large Capacity 3D Pencil Box","Free Returns ✓ Free Shipping✓. 1pc Unicorn Pen Case + 1 Random Eraser, Cartoon EVA Large Capacity 3D Pencil Box- Pencil Bags at SHEIN.",5.6,5.6,"USD",TRUE,"Pencil Case + Eraser","one-size",0,"US","us.shein.com",8,"ss2209264132718778",40548670,0,"Office & School Supplies","Pencil Bags","SHEIN",0
"New Arrival Street Style Solid Color Shoulder/Hand/Crossbody Bag For Casual Outings","Free Returns ✓ Free Shipping✓. New Arrival Street Style Solid Color Shoulder/Hand/Crossbody Bag For Casual Outings- Women Top Handle Bags at SHEIN.",12.5,9.38,"USD",TRUE,"Red","one-size",0,"US","us.shein.com",8,"sg2302221363302158",31533801,0,"Bags & Luggage","Women Top Handle Bags","SHEIN",24.96
"10pcs Paper Poinsettia Reindeer Cake Decoration Set, Paper Reindeer Antler Cake Toppers Baking Supplies For Christmas Cake Decoration, Christmas Party","Free Returns ✓ Free Shipping✓. 10pcs Paper Poinsettia Reindeer Cake Decoration Set, Paper Reindeer Antler Cake Toppers Baking Supplies For Christmas Cake Decoration, Christmas Party- Cake Toppers at SHEIN.",1.3,0.96,"USD",TRUE,"Gold","one-size",0,"US","us.shein.com",10,"sh2407305679175697",39821855,0,"Home & Living","Cake Toppers","SHEIN",26.15
"1pc Unicorn Design Pencil Bag","Free Returns ✓ Free Shipping✓. 1pc Unicorn Design Pencil Bag- Pencil Bags at SHEIN.",5.3,4.24,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",7,"ss2209264132744599",15754268,0,"Office & School Supplies","Pencil Bags","SHEIN",20
"Unbeatablesale Jacks 1003-YE Trailer Tie Yellow","Free Returns ✓ Free Shipping✓. Unbeatablesale Jacks 1003-YE Trailer Tie Yellow- Horse Grooming & Bathing Supplies at SHEIN.",26.22,26.22,"USD",TRUE,"Yellow","one-size",0,"US","us.shein.com",3,"sp2407283521003929",39786300,0,"Pet Supplies","Horse Grooming & Bathing Supplies","Unbeatablesale",0
"32 Pages 1 Book+Gift ,Learn English Letters Practice Book English Tracing Red Book, Writing Copybook,Writing English Calligraphy Exercises Book","Free Returns ✓ Free Shipping✓. 32 Pages 1 Book+Gift ,Learn English Letters Practice Book English Tracing Red Book, Writing Copybook,Writing English Calligraphy Exercises Book- Kids Diaries, Journals, & Notebooks at SHEIN.",2.6,2.6,"USD",TRUE,"Light Grey","one-size",0,"US","us.shein.com",8,"sl2408121113158514",40702313,0,"Toys & Games","Kids Diaries, Journals, & Notebooks","SHEIN",0
"Tape In Hair Extensions Synthetic Hair 24 Inches 10pcs 55g/Pack Straight Hair Superior Quality Synthetic Extensions","Free Returns ✓ Free Shipping✓. Tape In Hair Extensions Synthetic Hair 24 Inches 10pcs 55g/Pack Straight Hair Superior Quality Synthetic Extensions- Synthetic Extensions at SHEIN.",7,6.1,"USD",TRUE,"Black Brown","24 inch",0,"US","us.shein.com",8,"sb2408171435159095",41780149,0,"Beauty & Health","Synthetic Extensions","SHEIN",12.86
"20pcs Each Of Small, Medium, And Large Plastic Round Crochet Stitch Markers/Knitting Tools","Free Returns ✓ Free Shipping✓. 20pcs Each Of Small, Medium, And Large Plastic Round Crochet Stitch Markers/Knitting Tools- Other Sewing Tools & Accessories at SHEIN.",1.3,1.3,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",6,"sh2407272200244702",39702908,0,"Home & Living","Other Sewing Tools & Accessories","SHEIN",0
"Jepeak Jepeak Woven Textured Decorative Throw Pillow Covers, Pack Of 2 Solid Linen Square Farmhouse Cushion Cases For Sofa Bed Couch, 20x20 Inch","Free Returns ✓ Free Shipping✓. Jepeak Jepeak Woven Textured Decorative Throw Pillow Covers, Pack Of 2 Solid Linen Square Farmhouse Cushion Cases For Sofa Bed Couch, 20x20 Inch- Cushion Cover at SHEIN.",21.4,15.4,"USD",TRUE,"Beige","50*50",0,"US","us.shein.com",20,"sf2408081514551911",40459785,0,"Home Textile","Cushion Cover","Jepeak",28.04
"Unbeatablesale 212-1630 Adjustable Cluster Jet Body","Free Returns ✓ Free Shipping✓. Unbeatablesale 212-1630 Adjustable Cluster Jet Body- Swimming Pools at SHEIN.",17.6,17.6,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"st2408034037077811",40114617,0,"Sports & Outdoor","Swimming Pools","Unbeatablesale",0
"150pcs (3 Colors), 8.5*7cm, Artificial Maple Leaves Message Note Book Stickers, Thanksgiving Birthday Announcement Decoration, Suitable For School, Classroom, Family Gathering Supplies, DIY Wreaths, Home & Outdoor Decor, Wedding & Holiday Decorations","Free Returns ✓ Free Shipping✓. 150pcs (3 Colors), 8.5*7cm, Artificial Maple Leaves Message Note Book Stickers, Thanksgiving Birthday Announcement Decoration, Suitable For School, Classroom, Family Gathering Supplies, DIY Wreaths, Home & Outdoor Decor, Wedding & Holiday Decorations- Festival Decor at SHEIN.",1.8,1.7,"USD",TRUE,"Color Mixing","150pcs/pack",0,"US","us.shein.com",9,"sh2408194295579733",41217193,0,"Home & Living","Festival Decor","SHEIN",5.56
"2086PCS Halloween Diy Kit Ghost Pumpkin Bat Bracelet Making Pendant Pendant","Free Returns ✓ Free Shipping✓. 2086PCS Halloween Diy Kit Ghost Pumpkin Bat Bracelet Making Pendant Pendant- Fittings DIY & Tools at SHEIN.",6.1,5.8,"USD",TRUE,"Multicolor","Picture Color (accessories Sent Randomly)",0,"US","us.shein.com",7,"sc2407193819339909",39191880,0,"Apparel Accessories","Fittings DIY & Tools","SHEIN",4.92
"Jewelry Box Case,Women's Keychain,Traveling Jewelry Holder Storage, Pill Box Keychain Container,Travel Jewelry Case Organizer Portable Ring Box Container Storage For Women Men Carrying Earrings Necklaces On Trip,Jewelry Box Case, Traveling Jewelry Holder Storage, For Car Keys, Mobile Phones, Cameras, Wallets, ID Cards, Badge Cards, Wristband Keychains,Suitable Gift For Girls, Boys, Men And Women, College, High School And Sports Rings. Anniversary, Birthdays, Christmas, Valentines Day","Free Returns ✓ Free Shipping✓. Jewelry Box Case,Women's Keychain,Traveling Jewelry Holder Storage, Pill Box Keychain Container,Travel Jewelry Case Organizer Portable Ring Box Container Storage For Women Men Carrying Earrings Necklaces On Trip,Jewelry Box Case, Traveling Jewelry Holder Storage, For Car Keys, Mobile Phones, Cameras, Wallets, ID Cards, Badge Cards, Wristband Keychains,Suitable Gift For Girls, Boys, Men And Women, College, High School And Sports Rings. Anniversary, Birthdays, Christmas, Valentines Day- Bag Charms at SHEIN.",2.4,2.2,"USD",TRUE,"Multicolor","Pink",0,"US","us.shein.com",12,"sg2408166899539195",41043698,0,"Bags & Luggage","Bag Charms","SHEIN",8.33
"30Inch/80cm Versatile Universal Cosplay Wig With Bangs, Extra Long Straight Black Wig With Slant Bangs For Women Heat Resistant Synthetic Anime Costume Wig For Halloween Party School Holiday Daily Wear And Go, Natural Looking Comfortable And Stylish Realistic Wig With A Long Fringe Wigs For Thanksgiving Day Birthday Gift For Christmas Decorations, Funny Cos Prop Accessories & 1pc Wig Cap","Free Returns ✓ Free Shipping✓. 30Inch/80cm Versatile Universal Cosplay Wig With Bangs, Extra Long Straight Black Wig With Slant Bangs For Women Heat Resistant Synthetic Anime Costume Wig For Halloween Party School Holiday Daily Wear And Go, Natural Looking Comfortable And Stylish Realistic Wig With A Long Fringe Wigs For Thanksgiving Day Birthday Gift For Christmas Decorations, Funny Cos Prop Accessories & 1pc Wig Cap- Cosplay Wigs at SHEIN.",13.6,11.48,"USD",TRUE,"Black","30 inch",0,"US","us.shein.com",11,"sb2408090674032233",40493000,0,"Beauty & Health","Cosplay Wigs","SHEIN",15.59
"31.5 Inch Indoor Cat Tree, Cat Tower With Cat Apartment, Hanging Ball, Green","Free Returns ✓ Free Shipping✓. 31.5 Inch Indoor Cat Tree, Cat Tower With Cat Apartment, Hanging Ball, Green- Cat Trees & Condos at SHEIN.",115.6,115.6,"USD",TRUE,"Green","one-size",0,"US","us.shein.com",14,"sp2407277509790990",39765119,0,"Pet Supplies","Cat Trees & Condos","SHEIN",0
"Swimsuits For All Women's Plus Size Hollywood Colorblock Wrap Bikini Top","Free Returns ✓ Free Shipping✓. Swimsuits For All Women's Plus Size Hollywood Colorblock Wrap Bikini Top- Plus Size Bikini Tops at SHEIN.",68,28.66,"USD",TRUE,"HAPPY TURKEY LUXE","6",0,"US","us.shein.com",2,"sz2408215317783983",41245285,0,"Women Apparel","Plus Size Bikini Tops","SHEIN",57.85
"ROMWE Fairycore Personalized Cold Golden Green Sun Earrings","Free Returns ✓ Free Shipping✓. ROMWE Fairycore Personalized Cold Golden Green Sun Earrings- Women Dangle Earrings at SHEIN.",1.6,1.6,"USD",TRUE,"Dusty Pink","one-size",0,"US","us.shein.com",4,"sj2404288112519059",37830689,0,"Jewelry & Watches","Women Dangle Earrings","ROMWE",0
"30pcs Waterproof Temporary Tattoos For Women & Girls - Colorful Black Roses, Butterflies, Delicate Designs, Cover Scars, Intimate Area Tattoos","Free Returns ✓ Free Shipping✓. 30pcs Waterproof Temporary Tattoos For Women & Girls - Colorful Black Roses, Butterflies, Delicate Designs, Cover Scars, Intimate Area Tattoos- Temporary Tattoos at SHEIN.",1.9,1.7,"USD",TRUE,"Multicolor","30pcs",0,"US","us.shein.com",5,"sb2408200508068878",41236728,0,"Beauty & Health","Temporary Tattoos","SHEIN",10.53
"1pc Unisex Oval-Shaped Retro Fashion Glasses, Suitable For Fashion Outfits And Outdoor Activities","Free Returns ✓ Free Shipping✓. 1pc Unisex Oval-Shaped Retro Fashion Glasses, Suitable For Fashion Outfits And Outdoor Activities- Men Fashion Glasses at SHEIN.",4.8,4.6,"USD",TRUE,"N/A","Black",0,"US","us.shein.com",5,"sc2307292240376000",20612825,0,"Apparel Accessories","Men Fashion Glasses","SHEIN",4.17
"14pcs/Set Fashionable Bohemian Style Heart Butterfly Shell Aircraft Coin Pendant Golden Anklet Set, Great For Summer Beach, Party, Date, Gift, Daily Wear","Free Returns ✓ Free Shipping✓. 14pcs/Set Fashionable Bohemian Style Heart Butterfly Shell Aircraft Coin Pendant Golden Anklet Set, Great For Summer Beach, Party, Date, Gift, Daily Wear- Women Anklets at SHEIN.",4.2,3.07,"USD",TRUE,"N/A","one-size",0,"US","us.shein.com",15,"sj2407167335954260",38926461,0,"Jewelry & Watches","Women Anklets","SHEIN",26.9
"Unbeatablesale Humminbird HUM4102001 Helix-R 5 DI G2 Fishfinder","Free Returns ✓ Free Shipping✓. Unbeatablesale Humminbird HUM4102001 Helix-R 5 DI G2 Fishfinder- Fishing Accessories at SHEIN.",376.79,376.79,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"st2407288212636823",39786343,0,"Sports & Outdoor","Fishing Accessories","Unbeatablesale",0
"1PC Over The Door Hanging Organizer With 5 Large Pockets Wall Mount Pantry Storage With Clear PVC Window & 2 Big Metal Hooks For Closet,Bathroom,Nursery,Bedroom,Dorm,Baby Diapers,Kids Toys Halloween Decorations Halloween Costumes Autumn Decor Festival Decor","Free Returns ✓ Free Shipping✓. 1PC Over The Door Hanging Organizer With 5 Large Pockets Wall Mount Pantry Storage With Clear PVC Window & 2 Big Metal Hooks For Closet,Bathroom,Nursery,Bedroom,Dorm,Baby Diapers,Kids Toys Halloween Decorations Halloween Costumes Autumn Decor Festival Decor- Hanging Organizers at SHEIN.",35.99,30.99,"USD",TRUE,"Light Grey","one-size",0,"US","us.shein.com",12,"sh2312152802010514",27774843,0,"Home & Living","Hanging Organizers","SHEIN",13.89
"Unbeatablesale 15 Plus PRO Card Box - Purple - 3 Piece","Free Returns ✓ Free Shipping✓. Unbeatablesale 15 Plus PRO Card Box - Purple - 3 Piece- Dispensing Bottles & Storage Bottles at SHEIN.",11.3,11.3,"USD",TRUE,"Purple","one-size",0,"US","us.shein.com",3,"sh2408104171929366",40506738,0,"Home & Living","Dispensing Bottles & Storage Bottles","Unbeatablesale",0
"1pc Unisex Silicone Strap Barrel-Shaped Quartz Wristwatch, Blue, Fashionable & Elegant, Lightweight For Daily Wear","Free Returns ✓ Free Shipping✓. 1pc Unisex Silicone Strap Barrel-Shaped Quartz Wristwatch, Blue, Fashionable & Elegant, Lightweight For Daily Wear- Women Quartz Watches at SHEIN.",3.1,3.1,"USD",TRUE,"N/A","one-size",0,"US","us.shein.com",4,"sj2309200111276687",38417927,0,"Jewelry & Watches","Women Quartz Watches","SHEIN",0
"ROMWE Fairycore 1pc Unique Cold Gold & -Shaped Earrings, Suitable For Women Daily Wear","Free Returns ✓ Free Shipping✓. ROMWE Fairycore 1pc Unique Cold Gold & -Shaped Earrings, Suitable For Women Daily Wear- Women Dangle Earrings at SHEIN.",1.6,0.96,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",4,"sj2404288112561641",38701055,0,"Jewelry & Watches","Women Dangle Earrings","ROMWE",40
"Idee-Home Outdoor Chair Cushions Set Of 2, Outdoor Seat Cushions 22x22 Waterproof, Patio Chair Cushion Color Fastness With Ties Patio Furniture Garden Sofa Couch Pads","Free Returns ✓ Free Shipping✓. Idee-Home Outdoor Chair Cushions Set Of 2, Outdoor Seat Cushions 22x22 Waterproof, Patio Chair Cushion Color Fastness With Ties Patio Furniture Garden Sofa Couch Pads- Outdoor Pillows & Cushions at SHEIN.",64.7,46.6,"USD",TRUE,"Rose Red","22x22x3 Inch",0,"US","us.shein.com",7,"sf2407257953222252",39447567,0,"Home Textile","Outdoor Pillows & Cushions","SHEIN",27.98
"1 Set Of 10 Pieces -  Accessories - Cute High-End Masonry Shoe Decorations, Shoe Buckles And Shoe Flowers (Random Pattern)","Free Returns ✓ Free Shipping✓. 1 Set Of 10 Pieces -  Accessories - Cute High-End Masonry Shoe Decorations, Shoe Buckles And Shoe Flowers (Random Pattern)- Shoes Accessories at SHEIN.",2.2,1.1,"USD",TRUE,"N/A","10 Pieces",0,"US","us.shein.com",12,"sh2408064393308840",40623006,0,"Home & Living","Shoes Accessories","SHEIN",50
"JMEXSUSS 168FT 600 LED Christmas Lights Outdoor Waterproof 8 Modes Indoor Christmas String Lights Warm White Christmas Tree Lights Plug In For Room Bedroom Wedding Party Holiday Decorations.","Free Returns ✓ Free Shipping✓. JMEXSUSS 168FT 600 LED Christmas Lights Outdoor Waterproof 8 Modes Indoor Christmas String Lights Warm White Christmas Tree Lights Plug In For Room Bedroom Wedding Party Holiday Decorations.- String Lights at SHEIN.",39.99,35.99,"USD",TRUE,"Red","600LED",0,"US","us.shein.com",7,"sr2306164643680622",17983429,0,"Tools & Home Improvement","String Lights","SHEIN",10
"1 Piece Retractable Keychain, Heavy Duty Tactical Carabiner Key Reel (With Rope), ID Holder Key Reel","Free Returns ✓ Free Shipping✓. 1 Piece Retractable Keychain, Heavy Duty Tactical Carabiner Key Reel (With Rope), ID Holder Key Reel- Key Holder & Keychain Organizers at SHEIN.",2.9,2.9,"USD",TRUE,"Multicolor","1 Keychain",0,"US","us.shein.com",20,"ss2407224061956200",39639098,0,"Office & School Supplies","Key Holder & Keychain Organizers","SHEIN",0
"1 Roll Realistic Wood Grain Repair Tape - Durable Multi-Purpose Adhesive Patch Suitable For Furniture, Flooring, Cabinets, Windows, Doors, RVs, Home Decor And DIY Projects, Waterproof And Moisture Resistant, Great For Bedroom, Home, Living Room, Bathroom Or Kitchen Decor","Free Returns ✓ Free Shipping✓. 1 Roll Realistic Wood Grain Repair Tape - Durable Multi-Purpose Adhesive Patch Suitable For Furniture, Flooring, Cabinets, Windows, Doors, RVs, Home Decor And DIY Projects, Waterproof And Moisture Resistant, Great For Bedroom, Home, Living Room, Bathroom Or Kitchen Decor- Wall Paper at SHEIN.",5.7,2.85,"USD",TRUE,"Multicolor","A Yellow Coconut Wood Color",0,"US","us.shein.com",7,"sh2404171956202429",41016516,0,"Home & Living","Wall Paper","SHEIN",50
"1 Set,Rustic Wooden Home Sign - Farmhouse Wall Decor For Living Room,Perfect For Living Room, Kitchen, Dining Room - Great Home Decoration Gift","Free Returns ✓ Free Shipping✓. 1 Set,Rustic Wooden Home Sign - Farmhouse Wall Decor For Living Room,Perfect For Living Room, Kitchen, Dining Room - Great Home Decoration Gift- Decorative Letters & Numbers at SHEIN.",12.9,12.5,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",10,"sh2403294448207007",32797697,0,"Home & Living","Decorative Letters & Numbers","SHEIN",3.1
"ROMWE Fairycore 1pair Simple Bohemian Style Light Purple Tassel Drop Earrings For Women","Free Returns ✓ Free Shipping✓. ROMWE Fairycore 1pair Simple Bohemian Style Light Purple Tassel Drop Earrings For Women- Women Dangle Earrings at SHEIN.",1.5,1,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sj2407108988665197",38453313,0,"Jewelry & Watches","Women Dangle Earrings","ROMWE",33.33
"1 Piece Vintage Fabric Thousand Bird Check Top Shoulder Handbag Simple Zipper Closure Tote Bag For Women's Daily Casual And Travel Use","Free Returns ✓ Free Shipping✓. 1 Piece Vintage Fabric Thousand Bird Check Top Shoulder Handbag Simple Zipper Closure Tote Bag For Women's Daily Casual And Travel Use- Women Tote Bags at SHEIN.",8,6,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",15,"sg2309074141001092",25474489,0,"Bags & Luggage","Women Tote Bags","SHEIN",25
"New Stylish 12-Digit Cartoon Car Design Children's Silicone Strap Watch","Free Returns ✓ Free Shipping✓. New Stylish 12-Digit Cartoon Car Design Children's Silicone Strap Watch- Kids Watches at SHEIN.",2.4,2,"USD",TRUE,"N/A","one-size",0,"US","us.shein.com",9,"sk2407132519942120",38798699,0,"Kids","Kids Watches","SHEIN",16.67
"1PC Large Capacity Multifunctional Key Storage Bag, Simple Small Key Bag For Fall Home Decor","Free Returns ✓ Free Shipping✓. 1PC Large Capacity Multifunctional Key Storage Bag, Simple Small Key Bag For Fall Home Decor- Multifunctional Storage Bags at SHEIN.",2.7,2.55,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",16,"sh2408077904444177",40404993,0,"Home & Living","Multifunctional Storage Bags","SHEIN",5.56
"Jespet & GOOPAWS Soft-Sided Airline-Approved Travel Dog & Cat Carrier, 17''","Free Returns ✓ Free Shipping✓. Jespet & GOOPAWS Soft-Sided Airline-Approved Travel Dog & Cat Carrier, 17''- Pet Hard-Sided Carriers at SHEIN.",35.99,25.99,"USD",TRUE,"Black & Red","17""L x 10""W x 11.5""H",0,"US","us.shein.com",11,"sp2402231280225261",30443216,0,"Pet Supplies","Pet Hard-Sided Carriers","SHEIN",27.79
"20pcs Daisy Printed Disposable Napkins, Summer Floral Party Tableware Decoration","Free Returns ✓ Free Shipping✓. 20pcs Daisy Printed Disposable Napkins, Summer Floral Party Tableware Decoration- Disposable Napkins at SHEIN.",3.2,3.1,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",6,"sh2408087989871417",40469593,0,"Home & Living","Disposable Napkins","SHEIN",3.13
"15.6 FHD Lightweight Laptop, Intel Quad Core-12th N100 Processor With A Maximum Speed Of Up To 3.4GHz, 8GB RAM, 1TB SSD, FHD IPS (1920x1080), Suitable For Business Use. It Comes With A Backlit Keyboard, Fingerprint Functionality, A 2-Year Warranty, WiFi 6, BT 5.2, Win11","Free Returns ✓ Free Shipping✓. 15.6 FHD Lightweight Laptop, Intel Quad Core-12th N100 Processor With A Maximum Speed Of Up To 3.4GHz, 8GB RAM, 1TB SSD, FHD IPS (1920x1080), Suitable For Business Use. It Comes With A Backlit Keyboard, Fingerprint Functionality, A 2-Year Warranty, WiFi 6, BT 5.2, Win11- Laptops at SHEIN.",456.2,319.3,"USD",TRUE,"Rose Gold","1TB",0,"US","us.shein.com",9,"se2408096550567067",40485226,0,"Electronics","Laptops","SHEIN",30.01
"1 Set Simple & Fashionable Gold-Color Adjustable Open Bangle And Necklace Suit, Elegant Gift For Women","Free Returns ✓ Free Shipping✓. 1 Set Simple & Fashionable Gold-Color Adjustable Open Bangle And Necklace Suit, Elegant Gift For Women- Women Jewelry Sets at SHEIN.",2.4,2.4,"USD",TRUE,"White","one-size",0,"US","us.shein.com",10,"sj2402171447007228",41146182,0,"Jewelry & Watches","Women Jewelry Sets","SHEIN",0
